State,Year,Month,Indicator,Data Value
AK,2018,January,Natural & semi-synthetic opioids (T40.2),46
AK,2018,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",77
AK,2018,January,Number of Deaths,"4,259"
AK,2018,January,Methadone (T40.3),
AK,2018,January,"Opioids (T40.0-T40.4,T40.6)",100
AK,2018,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",51
AK,2018,January,Cocaine (T40.5),16
AK,2018,January,Percent with drugs specified,97.10144928
AK,2018,January,Heroin (T40.1),36
AK,2018,July,Psychostimulants with abuse potential (T43.6),50
AK,2018,July,Number of Drug Overdose Deaths,116
AK,2018,July,Natural & semi-synthetic opioids (T40.2),38
AK,2018,July,"Synthetic opioids, excl. methadone (T40.4)",22
AK,2018,July,Percent with drugs specified,99.13793103
AK,2018,July,Methadone (T40.3),
AK,2018,July,Number of Deaths,"4,337"
AK,2018,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",43
AK,2018,July,Cocaine (T40.5),
AK,2018,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",59
AK,2018,July,"Opioids (T40.0-T40.4,T40.6)",76
AK,2018,July,Heroin (T40.1),26
AK,2018,June,Number of Deaths,"4,308"
AK,2018,June,Number of Drug Overdose Deaths,125
AK,2018,June,Percent with drugs specified,99.2
AK,2018,June,"Synthetic opioids, excl. methadone (T40.4)",24
AK,2018,June,Psychostimulants with abuse potential (T43.6),55
AK,2018,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",48
AK,2018,June,"Opioids (T40.0-T40.4,T40.6)",85
AK,2018,June,Heroin (T40.1),31
AK,2018,June,Methadone (T40.3),10
AK,2018,June,Natural & semi-synthetic opioids (T40.2),43
AK,2018,June,Cocaine (T40.5),10
AK,2018,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",65
AK,2018,March,Methadone (T40.3),10
AK,2018,March,Natural & semi-synthetic opioids (T40.2),47
AK,2018,March,Number of Deaths,"4,285"
AK,2018,March,Percent with drugs specified,97.79411765
AK,2018,March,"Synthetic opioids, excl. methadone (T40.4)",38
AK,2018,March,Psychostimulants with abuse potential (T43.6),56
AK,2018,March,Number of Drug Overdose Deaths,136
AK,2018,March,"Opioids (T40.0-T40.4,T40.6)",101
AK,2018,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",79
AK,2018,March,Heroin (T40.1),35
AK,2018,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",53
AK,2018,March,Cocaine (T40.5),13
AK,2018,May,Percent with drugs specified,99.20634921
AK,2018,May,Psychostimulants with abuse potential (T43.6),55
AK,2018,May,"Synthetic opioids, excl. methadone (T40.4)",27
AK,2018,May,Methadone (T40.3),
AK,2018,May,Number of Deaths,"4,351"
AK,2018,May,Cocaine (T40.5),12
AK,2018,May,Number of Drug Overdose Deaths,126
AK,2018,May,Heroin (T40.1),33
AK,2018,May,Natural & semi-synthetic opioids (T40.2),43
AK,2018,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",67
AK,2018,May,"Opioids (T40.0-T40.4,T40.6)",88
AK,2018,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",48
AK,2018,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",50
AK,2018,November,"Synthetic opioids, excl. methadone (T40.4)",19
AK,2018,November,Natural & semi-synthetic opioids (T40.2),34
AK,2018,November,Number of Drug Overdose Deaths,106
AK,2018,November,Psychostimulants with abuse potential (T43.6),48
AK,2018,November,Methadone (T40.3),
AK,2018,November,Number of Deaths,"4,333"
AK,2018,November,Percent with drugs specified,100
AK,2018,November,"Opioids (T40.0-T40.4,T40.6)",68
AK,2018,November,Heroin (T40.1),28
AK,2018,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",38
AK,2018,November,Cocaine (T40.5),10
AK,2018,October,Methadone (T40.3),
AK,2018,October,Natural & semi-synthetic opioids (T40.2),31
AK,2018,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",48
AK,2018,October,"Synthetic opioids, excl. methadone (T40.4)",18
AK,2018,October,Number of Deaths,"4,309"
AK,2018,October,Percent with drugs specified,100
AK,2018,October,Number of Drug Overdose Deaths,99
AK,2018,October,Psychostimulants with abuse potential (T43.6),42
AK,2018,October,Heroin (T40.1),24
AK,2018,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",36
AK,2018,October,"Opioids (T40.0-T40.4,T40.6)",65
AK,2018,October,Cocaine (T40.5),
AK,2018,September,"Synthetic opioids, excl. methadone (T40.4)",16
AK,2018,September,Psychostimulants with abuse potential (T43.6),44
AK,2018,September,Number of Drug Overdose Deaths,100
AK,2018,September,Natural & semi-synthetic opioids (T40.2),31
AK,2018,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",48
AK,2018,September,Methadone (T40.3),
AK,2018,September,Percent with drugs specified,100
AK,2018,September,"Opioids (T40.0-T40.4,T40.6)",65
AK,2018,September,Number of Deaths,"4,324"
AK,2018,September,Heroin (T40.1),24
AK,2018,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",36
AK,2018,September,Cocaine (T40.5),
AK,2019,April,Methadone (T40.3),
AK,2019,April,"Opioids (T40.0-T40.4,T40.6)",78
AK,2019,April,Percent with drugs specified,100
AK,2019,April,Number of Deaths,"4,405"
AK,2019,April,Heroin (T40.1),35
AK,2019,April,Number of Drug Overdose Deaths,119
AK,2019,April,Psychostimulants with abuse potential (T43.6),58
AK,2019,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",45
AK,2019,April,"Synthetic opioids, excl. methadone (T40.4)",19
AK,2019,April,Natural & semi-synthetic opioids (T40.2),44
AK,2019,April,Cocaine (T40.5),10
AK,2019,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",55
AK,2019,August,"Synthetic opioids, excl. methadone (T40.4)",20
AK,2019,August,Number of Deaths,"4,457"
AK,2019,August,Methadone (T40.3),
AK,2019,August,Psychostimulants with abuse potential (T43.6),65
AK,2019,August,Number of Drug Overdose Deaths,130
AK,2019,August,Natural & semi-synthetic opioids (T40.2),40
AK,2019,August,Cocaine (T40.5),12
AK,2019,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",42
AK,2019,August,Heroin (T40.1),43
AK,2019,August,"Opioids (T40.0-T40.4,T40.6)",78
AK,2019,August,Percent with drugs specified,98.46153846
AK,2019,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",50
AK,2019,December,Methadone (T40.3),
AK,2019,December,"Synthetic opioids, excl. methadone (T40.4)",23
AK,2019,December,Number of Deaths,"4,528"
AK,2019,December,Percent with drugs specified,96.2406015
AK,2019,December,Number of Drug Overdose Deaths,133
AK,2019,December,Psychostimulants with abuse potential (T43.6),64
AK,2019,December,Cocaine (T40.5),
AK,2019,December,"Opioids (T40.0-T40.4,T40.6)",83
AK,2019,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",60
AK,2019,December,Natural & semi-synthetic opioids (T40.2),41
AK,2019,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",46
AK,2019,December,Heroin (T40.1),45
AK,2019,February,"Synthetic opioids, excl. methadone (T40.4)",16
AK,2019,February,Natural & semi-synthetic opioids (T40.2),40
AK,2019,February,Number of Drug Overdose Deaths,115
AK,2019,February,Psychostimulants with abuse potential (T43.6),58
AK,2019,February,Heroin (T40.1),31
AK,2019,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",42
AK,2019,February,Methadone (T40.3),
AK,2019,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",51
AK,2019,February,Cocaine (T40.5),11
AK,2019,February,Number of Deaths,"4,386"
AK,2019,February,"Opioids (T40.0-T40.4,T40.6)",71
AK,2019,February,Percent with drugs specified,100
AK,2019,January,"Synthetic opioids, excl. methadone (T40.4)",14
AK,2019,January,Number of Drug Overdose Deaths,107
AK,2019,January,Psychostimulants with abuse potential (T43.6),51
AK,2019,January,Natural & semi-synthetic opioids (T40.2),37
AK,2019,January,Methadone (T40.3),10
AK,2019,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",48
AK,2019,January,Percent with drugs specified,100
AK,2019,January,Heroin (T40.1),27
AK,2019,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",40
AK,2019,January,"Opioids (T40.0-T40.4,T40.6)",65
AK,2019,January,Cocaine (T40.5),10
AK,2019,January,Number of Deaths,"4,357"
AK,2019,July,Number of Drug Overdose Deaths,135
AK,2019,July,Natural & semi-synthetic opioids (T40.2),43
AK,2019,July,Number of Deaths,"4,475"
AK,2019,July,"Opioids (T40.0-T40.4,T40.6)",83
AK,2019,July,Psychostimulants with abuse potential (T43.6),66
AK,2019,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",45
AK,2019,July,"Synthetic opioids, excl. methadone (T40.4)",19
AK,2019,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",53
AK,2019,July,Percent with drugs specified,98.51851852
AK,2019,July,Cocaine (T40.5),13
AK,2019,July,Heroin (T40.1),43
AK,2019,July,Methadone (T40.3),
AK,2019,June,Number of Deaths,"4,517"
AK,2019,June,"Synthetic opioids, excl. methadone (T40.4)",20
AK,2019,June,"Opioids (T40.0-T40.4,T40.6)",81
AK,2019,June,Percent with drugs specified,98.48484848
AK,2019,June,Psychostimulants with abuse potential (T43.6),65
AK,2019,June,Natural & semi-synthetic opioids (T40.2),41
AK,2019,June,Number of Drug Overdose Deaths,132
AK,2019,June,Heroin (T40.1),40
AK,2019,June,Cocaine (T40.5),12
AK,2019,June,Methadone (T40.3),
AK,2019,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",43
AK,2019,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",53
AK,2019,March,"Synthetic opioids, excl. methadone (T40.4)",20
AK,2019,March,Number of Drug Overdose Deaths,124
AK,2019,March,Psychostimulants with abuse potential (T43.6),62
AK,2019,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",57
AK,2019,March,Natural & semi-synthetic opioids (T40.2),45
AK,2019,March,Methadone (T40.3),
AK,2019,March,Percent with drugs specified,100
AK,2019,March,Number of Deaths,"4,441"
AK,2019,March,"Opioids (T40.0-T40.4,T40.6)",79
AK,2019,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",47
AK,2019,March,Heroin (T40.1),35
AK,2019,March,Cocaine (T40.5),12
AK,2019,May,Psychostimulants with abuse potential (T43.6),65
AK,2019,May,Natural & semi-synthetic opioids (T40.2),44
AK,2019,May,Number of Deaths,"4,460"
AK,2019,May,"Synthetic opioids, excl. methadone (T40.4)",20
AK,2019,May,Number of Drug Overdose Deaths,128
AK,2019,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",55
AK,2019,May,Percent with drugs specified,100
AK,2019,May,Methadone (T40.3),
AK,2019,May,Cocaine (T40.5),12
AK,2019,May,"Opioids (T40.0-T40.4,T40.6)",80
AK,2019,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",45
AK,2019,May,Heroin (T40.1),37
AK,2019,November,Psychostimulants with abuse potential (T43.6),65
AK,2019,November,Methadone (T40.3),10
AK,2019,November,"Synthetic opioids, excl. methadone (T40.4)",25
AK,2019,November,Number of Drug Overdose Deaths,139
AK,2019,November,Natural & semi-synthetic opioids (T40.2),43
AK,2019,November,Percent with drugs specified,97.12230216
AK,2019,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",62
AK,2019,November,Number of Deaths,"4,503"
AK,2019,November,"Opioids (T40.0-T40.4,T40.6)",88
AK,2019,November,Heroin (T40.1),47
AK,2019,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",48
AK,2019,November,Cocaine (T40.5),
AK,2019,October,Psychostimulants with abuse potential (T43.6),69
AK,2019,October,Cocaine (T40.5),12
AK,2019,October,Number of Drug Overdose Deaths,146
AK,2019,October,Natural & semi-synthetic opioids (T40.2),44
AK,2019,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",48
AK,2019,October,"Synthetic opioids, excl. methadone (T40.4)",27
AK,2019,October,"Opioids (T40.0-T40.4,T40.6)",92
AK,2019,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",63
AK,2019,October,Methadone (T40.3),10
AK,2019,October,Number of Deaths,"4,482"
AK,2019,October,Percent with drugs specified,97.26027397
AK,2019,October,Heroin (T40.1),49
AK,2019,September,"Synthetic opioids, excl. methadone (T40.4)",24
AK,2019,September,Number of Drug Overdose Deaths,136
AK,2019,September,Psychostimulants with abuse potential (T43.6),64
AK,2019,September,Number of Deaths,"4,473"
AK,2019,September,Natural & semi-synthetic opioids (T40.2),40
AK,2019,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",43
AK,2019,September,Heroin (T40.1),44
AK,2019,September,Cocaine (T40.5),12
AK,2019,September,Methadone (T40.3),
AK,2019,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",55
AK,2019,September,"Opioids (T40.0-T40.4,T40.6)",84
AK,2019,September,Percent with drugs specified,97.79411765
AK,2020,April,Number of Drug Overdose Deaths,120
AK,2020,April,Percent with drugs specified,94.16666667
AK,2020,April,Psychostimulants with abuse potential (T43.6),56
AK,2020,April,"Synthetic opioids, excl. methadone (T40.4)",31
AK,2020,April,Number of Deaths,"4,510"
AK,2020,April,"Opioids (T40.0-T40.4,T40.6)",74
AK,2020,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",57
AK,2020,April,Heroin (T40.1),34
AK,2020,April,Natural & semi-synthetic opioids (T40.2),30
AK,2020,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",36
AK,2020,April,Methadone (T40.3),
AK,2020,April,Cocaine (T40.5),10
AK,2020,August,Psychostimulants with abuse potential (T43.6),69
AK,2020,August,Methadone (T40.3),10
AK,2020,August,Percent with drugs specified,94.24460432
AK,2020,August,Cocaine (T40.5),13
AK,2020,August,Number of Drug Overdose Deaths,139
AK,2020,August,"Opioids (T40.0-T40.4,T40.6)",98
AK,2020,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",83
AK,2020,August,Number of Deaths,"4,661"
AK,2020,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",46
AK,2020,August,Natural & semi-synthetic opioids (T40.2),38
AK,2020,August,Heroin (T40.1),39
AK,2020,August,"Synthetic opioids, excl. methadone (T40.4)",53
AK,2020,December,"Opioids (T40.0-T40.4,T40.6)",102
AK,2020,December,Natural & semi-synthetic opioids (T40.2),37
AK,2020,December,Psychostimulants with abuse potential (T43.6),67
AK,2020,December,Percent with drugs specified,94.52054795
AK,2020,December,"Synthetic opioids, excl. methadone (T40.4)",61
AK,2020,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",44
AK,2020,December,Methadone (T40.3),
AK,2020,December,Number of Deaths,"5,008"
AK,2020,December,Number of Drug Overdose Deaths,146
AK,2020,December,Heroin (T40.1),31
AK,2020,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",88
AK,2020,December,Cocaine (T40.5),21
AK,2020,February,"Synthetic opioids, excl. methadone (T40.4)",24
AK,2020,February,Number of Drug Overdose Deaths,125
AK,2020,February,Psychostimulants with abuse potential (T43.6),60
AK,2020,February,Percent with drugs specified,95.2
AK,2020,February,Natural & semi-synthetic opioids (T40.2),34
AK,2020,February,Methadone (T40.3),
AK,2020,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",53
AK,2020,February,Heroin (T40.1),36
AK,2020,February,Cocaine (T40.5),
AK,2020,February,Number of Deaths,"4,546"
AK,2020,February,"Opioids (T40.0-T40.4,T40.6)",73
AK,2020,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",40
AK,2020,January,Number of Drug Overdose Deaths,134
AK,2020,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",56
AK,2020,January,Natural & semi-synthetic opioids (T40.2),38
AK,2020,January,"Synthetic opioids, excl. methadone (T40.4)",24
AK,2020,January,Percent with drugs specified,95.52238806
AK,2020,January,Number of Deaths,"4,545"
AK,2020,January,Heroin (T40.1),43
AK,2020,January,Psychostimulants with abuse potential (T43.6),65
AK,2020,January,Cocaine (T40.5),
AK,2020,January,"Opioids (T40.0-T40.4,T40.6)",80
AK,2020,January,Methadone (T40.3),
AK,2020,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",44
AK,2020,July,Percent with drugs specified,94.81481481
AK,2020,July,Number of Deaths,"4,604"
AK,2020,July,Natural & semi-synthetic opioids (T40.2),37
AK,2020,July,Psychostimulants with abuse potential (T43.6),69
AK,2020,July,Heroin (T40.1),39
AK,2020,July,"Synthetic opioids, excl. methadone (T40.4)",48
AK,2020,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",44
AK,2020,July,Number of Drug Overdose Deaths,135
AK,2020,July,Methadone (T40.3),
AK,2020,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",76
AK,2020,July,Cocaine (T40.5),13
AK,2020,July,"Opioids (T40.0-T40.4,T40.6)",93
AK,2020,June,"Opioids (T40.0-T40.4,T40.6)",91
AK,2020,June,Percent with drugs specified,96.21212121
AK,2020,June,Number of Deaths,"4,499"
AK,2020,June,Natural & semi-synthetic opioids (T40.2),37
AK,2020,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",72
AK,2020,June,Heroin (T40.1),41
AK,2020,June,"Synthetic opioids, excl. methadone (T40.4)",44
AK,2020,June,Psychostimulants with abuse potential (T43.6),66
AK,2020,June,Number of Drug Overdose Deaths,132
AK,2020,June,Methadone (T40.3),
AK,2020,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",44
